customer_id,company_name,contact_name,email,phone,address,city,state,zip,country,segment,credit_limit,payment_terms,account_status,created_date,_ingested_at
CUST-000341,Olsen Group,Jennifer Ali,guzmannicole@middleton-brewer.info,001-882-305-8295x82923,88081 Jonathan Plaza Apt. 357,West Jessicastad,OH,52269,US,ECOMMERCE,5000,PREPAID,ACTIVE,2025-10-10,2026-04-30T04:36:50.726872
CUST-000342,"Weiss, Robinson and Bell",Paul Rodriguez,smoore@moran.com,221.643.6438x1300,21147 Robert Knolls,Smithport,MA,51323,US,GOVERNMENT,250000,NET30,ACTIVE,2024-07-06,2026-04-30T04:36:50.726872
CUST-000343,Torres PLC,Karen Mendez,sheltontiffany@flores-johnson.info,(981)669-9570x6071,31765 Cassandra Mountains,West Kylemouth,IL,80942,US,GOVERNMENT,50000,COD,INACTIVE,2024-10-25,2026-04-30T04:36:50.726872
CUST-000344,Smith and Sons,Megan Johnson,ljones@hill-cunningham.net,+1-704-891-8727x4204,213 Tucker Avenue,Parsonsburgh,WI,49878,US,RETAIL,50000,COD,ACTIVE,2021-09-12,2026-04-30T04:36:50.726872
CUST-000345,White-Peterson,Sarah Perez,hstokes@martin.org,001-307-875-6085,46861 Christopher Wells Suite 768,East David,GA,11822,US,RETAIL,25000,PREPAID,ACTIVE,2026-03-06,2026-04-30T04:36:50.726872
CUST-000346,Ortega Group,Kimberly Grant,yjones@lopez.com,224.326.0508,804 Luis Gardens Suite 337,Mendozaville,HI,51338,US,RETAIL,10000,NET15,SUSPENDED,2026-01-11,2026-04-30T04:36:50.726872
CUST-000347,"Sims, Trevino and Jones",Shannon Thomas,woodsveronica@knight.biz,+1-853-946-0605x6035,279 Lucas Throughway,East Carol,LA,65661,US,ECOMMERCE,100000,NET15,ACTIVE,2021-12-18,2026-04-30T04:36:50.726872
CUST-000348,Greene-Butler,Michele Waters,woodphillip@santos-hatfield.com,489-954-7876x9899,75889 John Grove Suite 498,West Sara,MD,31881,US,ECOMMERCE,100000,NET15,ACTIVE,2026-02-20,2026-04-30T04:36:50.726872
CUST-000349,Bailey LLC,George Lowe,joseph63@zamora.com,458.385.3798,339 White Rue Suite 536,Loveshire,NH,70940,US,ECOMMERCE,100000,COD,ACTIVE,2024-03-24,2026-04-30T04:36:50.726872
CUST-000350,Scott Inc,Vincent Li,msmith@reilly-gibson.net,001-948-396-3406,6512 David Trace Apt. 014,New Amandaberg,WY,13069,US,RETAIL,250000,PREPAID,INACTIVE,2024-12-04,2026-04-30T04:36:50.726872
CUST-000351,Williams Ltd,Alexandra Morgan,justin33@montgomery.com,+1-453-820-8953,902 Ashley Ridges,Lisaville,CT,32770,US,WHOLESALE,50000,COD,ACTIVE,2024-10-12,2026-04-30T04:36:50.726872
CUST-000352,Allen PLC,Christopher Robinson,smithemily@riley-greene.biz,233.611.6772x696,768 Morris Parks,Masseyborough,MN,19442,US,GOVERNMENT,25000,COD,ACTIVE,2021-12-25,2026-04-30T04:36:50.726872
CUST-000353,"Hood, Vega and Jackson",Daniel Gomez,john43@burke-harrison.com,+1-993-817-0695x56076,4534 Buck Green,Moorebury,PR,77242,US,GOVERNMENT,250000,NET30,ACTIVE,2025-09-21,2026-04-30T04:36:50.726872
CUST-000354,"Schmidt, Gonzalez and Johnson",Anthony Perez,christopherdominguez@wright.com,324.526.4236x428,092 Kelley Manors,East Andre,ID,79489,US,GOVERNMENT,25000,NET15,ACTIVE,2021-12-24,2026-04-30T04:36:50.726872
CUST-000355,Mejia LLC,Cassandra Martinez,xtran@white.com,424-580-8806x22072,473 Thompson Creek Apt. 290,South Derekport,NH,69824,US,WHOLESALE,250000,COD,ACTIVE,2025-06-29,2026-04-30T04:36:50.726872
CUST-000356,"Webster, Pierce and Barber",Julie Holland,kristin96@mills-russell.net,620.731.9541x9666,7303 Hampton Terrace,South Michelle,WY,98703,US,RETAIL,5000,NET30,ACTIVE,2022-07-07,2026-04-30T04:36:50.726872
CUST-000357,"Leon, Sanders and Thomas",Stephanie King,dowens@khan-ford.biz,8328145057,458 Williams Ways,Jonesmouth,ID,41178,US,RETAIL,250000,NET15,ACTIVE,2025-08-20,2026-04-30T04:36:50.726872
CUST-000358,Smith Inc,Michael Nelson,hickscrystal@johnson-powell.org,859.254.5089x177,65742 Kathleen Flat,New Patrickfurt,IN,05991,US,ECOMMERCE,5000,PREPAID,SUSPENDED,2021-09-12,2026-04-30T04:36:50.726872
CUST-000359,Smith-Anderson,Cory Lloyd,ronaldcarroll@smith.com,3479137271,574 Welch Islands Apt. 984,East Lisa,NE,63860,US,ECOMMERCE,25000,NET30,ACTIVE,2023-08-22,2026-04-30T04:36:50.726872
CUST-000360,Case-Turner,Wendy Williams,laurie41@peters.com,321.588.5666x954,715 Ryan Via,Moorefort,AK,44250,US,ENTERPRISE,250000,COD,INACTIVE,2024-06-22,2026-04-30T04:36:50.726872
CUST-000361,Parker Group,Katherine Mullen,richardatkinson@sanchez-ballard.com,(295)496-1111,1200 Thompson Dale Suite 559,North Frederickport,MA,13604,US,RETAIL,25000,PREPAID,ACTIVE,2021-08-27,2026-04-30T04:36:50.726872
CUST-000362,"Miller, Williams and Smith",Rachel Prince,lrodriguez@gilbert-fox.org,221-879-4281x7934,277 Lynn Inlet Suite 663,Elizabethborough,IA,60962,US,ENTERPRISE,5000,PREPAID,SUSPENDED,2022-08-04,2026-04-30T04:36:50.726872
CUST-000363,"Moore, Miller and Matthews",Brian Cole,jennifercampbell@watts-riley.info,(361)289-4370x52635,6277 Bowers Wall,Shannonmouth,WA,93219,US,WHOLESALE,10000,COD,ACTIVE,2024-12-01,2026-04-30T04:36:50.726872
CUST-000364,"Edwards, Sexton and Knight",Adrienne Logan,robert75@williams.com,297.343.2600x55955,332 Becker Walks Suite 868,South Kayla,VA,05668,US,RETAIL,25000,PREPAID,ACTIVE,2025-03-12,2026-04-30T04:36:50.726872
CUST-000365,"Garza, Roberts and Shea",Duane Smith,wellsnatalie@sloan-lynch.com,593-274-4039x46408,3606 Susan Unions,Amandaside,MT,02643,US,RETAIL,25000,PREPAID,ACTIVE,2025-08-04,2026-04-30T04:36:50.726872
CUST-000366,"Norton, Bowman and Torres",Amber Zhang,amandatran@wyatt.net,001-452-683-0615x3701,446 Rebecca Ford,West Connor,LA,41066,US,GOVERNMENT,100000,PREPAID,SUSPENDED,2025-12-08,2026-04-30T04:36:50.726872
CUST-000367,"Dunn, Jones and Mcgrath",Sarah Smith,camerontownsend@sanford-wilson.info,418-887-8179x41515,409 Victoria Estates,West Ethan,GU,90879,US,ECOMMERCE,5000,PREPAID,INACTIVE,2025-11-15,2026-04-30T04:36:50.726872
CUST-000368,Mendoza Ltd,Gerald Price,ggarcia@lewis-lee.info,001-591-237-8765x53007,55605 Miller Ville Apt. 988,New Derekfort,OH,72800,US,ENTERPRISE,5000,NET60,ACTIVE,2024-03-22,2026-04-30T04:36:50.726872
CUST-000369,Weber Inc,Margaret Sanchez,gcarter@crosby.com,001-646-624-5618x517,04521 Sarah Rapids Apt. 511,Katrinamouth,FM,16718,US,ENTERPRISE,25000,NET15,ACTIVE,2022-11-17,2026-04-30T04:36:50.726872
CUST-000370,"Lewis, Mcbride and Hall",Ryan Pierce,cainana@berg.com,460-346-1540,017 Taylor Lake,Weaverview,GA,77945,US,WHOLESALE,10000,PREPAID,INACTIVE,2026-02-05,2026-04-30T04:36:50.726872
CUST-000371,Miller and Sons,Thomas Haynes,mccoyandre@daniel.com,001-883-560-8493x7830,84526 Bartlett Heights Suite 391,Scottfort,AL,15523,US,GOVERNMENT,5000,NET60,INACTIVE,2024-10-09,2026-04-30T04:36:50.726872
CUST-000372,"Lee, King and Anderson",Martin Wilson,davidwilliams@mcgee.com,+1-562-934-1903x10615,15566 Ramos Flats,East Paul,ID,87776,US,RETAIL,5000,PREPAID,ACTIVE,2023-05-23,2026-04-30T04:36:50.726872
CUST-000373,Burns-Hill,Aaron Ford,harringtonmartha@ellis.com,(944)726-0781,373 Franco Loaf Suite 273,Conwaytown,WI,31227,US,GOVERNMENT,50000,COD,ACTIVE,2025-06-16,2026-04-30T04:36:50.726872
CUST-000374,Robinson-Fry,Taylor Rodriguez,alexa14@black.com,001-413-944-3899,05869 Smith Fields,North Jessica,VA,56186,US,WHOLESALE,25000,NET15,INACTIVE,2023-06-18,2026-04-30T04:36:50.726872
CUST-000375,"Ballard, Willis and Fuller",Toni Cunningham,cody79@zamora.com,457-538-5736x80119,37681 Erin Plaza Suite 233,West Collin,KS,02034,US,ENTERPRISE,100000,PREPAID,ACTIVE,2026-04-28,2026-04-30T04:36:50.726872
CUST-000376,Martinez-Ramirez,Joanna Clark,sandra91@trujillo.net,001-330-574-8207x3651,65578 Anthony Court Apt. 432,East Joan,VA,24014,US,RETAIL,10000,NET60,SUSPENDED,2022-12-28,2026-04-30T04:36:50.726872
CUST-000377,Gonzalez LLC,Matthew Perez,anthonyswanson@harris.com,+1-362-312-7602x50826,12616 Holly Expressway,Jenniferside,FM,89255,US,RETAIL,250000,NET30,ACTIVE,2025-11-03,2026-04-30T04:36:50.726872
CUST-000378,"Nolan, Stark and Joyce",Brooke Osborn,stephaniecoleman@copeland.org,303.464.6871,81876 Brian Falls,Port David,PW,07153,US,GOVERNMENT,250000,COD,ACTIVE,2025-08-25,2026-04-30T04:36:50.726872
CUST-000379,"Stephens, Jones and Ryan",Joseph Davis,martin22@patterson.com,318.729.7168,45000 Kimberly Spurs Apt. 015,Port Judy,SC,77288,US,ECOMMERCE,50000,COD,ACTIVE,2022-01-05,2026-04-30T04:36:50.726872
CUST-000380,Watts Group,Annette Bowers,brian90@hernandez.com,344.442.1829x98747,8905 Harrison Parkways,Mcdonaldton,PA,06904,US,WHOLESALE,100000,NET30,ACTIVE,2021-05-07,2026-04-30T04:36:50.726872
CUST-000381,"Green, Sanchez and Reed",Isaiah Black,richardhart@gutierrez.net,255.205.4296,63369 Montgomery Turnpike Apt. 982,North Bruce,AS,06659,US,GOVERNMENT,5000,NET15,INACTIVE,2022-05-14,2026-04-30T04:36:50.726872
CUST-000382,King-Rice,Suzanne Rodgers,connie42@fry.net,363.481.6432,428 Russell Estate Apt. 362,Jenniferhaven,NE,28533,US,ECOMMERCE,50000,PREPAID,INACTIVE,2022-03-18,2026-04-30T04:36:50.726872
CUST-000383,Yu-King,Andrew Price,wmoore@todd-cline.com,(263)355-8243,4644 Kelsey Street Apt. 538,Port Toni,MA,95593,US,ENTERPRISE,5000,NET60,ACTIVE,2022-06-20,2026-04-30T04:36:50.726872
CUST-000384,Bishop-Terry,Gina Roberts,kaiserkelly@hendricks.com,384.395.1632,978 Griffith Turnpike,New Brandonborough,IA,78268,US,ECOMMERCE,5000,NET30,ACTIVE,2022-02-07,2026-04-30T04:36:50.726872
CUST-000385,"Shelton, Vasquez and Taylor",Yvonne Williams,ubond@huber.net,256.217.8688x0023,6182 John Lane,Thomasfort,KS,96086,US,ENTERPRISE,10000,NET60,ACTIVE,2023-09-27,2026-04-30T04:36:50.726872
CUST-000386,"Wilson, Hardy and Perry",Marc Lewis,chelsea52@jones.com,889-941-8433,92632 Shelly Rest Apt. 137,Matthewchester,CA,12589,US,ENTERPRISE,25000,NET30,ACTIVE,2023-06-30,2026-04-30T04:36:50.726872
CUST-000387,Dominguez Ltd,Joseph Russell,gallegoscrystal@young-walls.biz,(808)811-2600x30835,62715 Cory Extensions,West Priscilla,MI,07323,US,GOVERNMENT,250000,COD,ACTIVE,2024-12-24,2026-04-30T04:36:50.726872
CUST-000388,"Pierce, Graham and Rodriguez",Karina Hines,christineriggs@roberts-mccarty.com,548.908.7354,0335 Brian Shores,Shannontown,PA,06725,US,WHOLESALE,50000,PREPAID,INACTIVE,2025-08-22,2026-04-30T04:36:50.726872
CUST-000389,Kaiser-Carpenter,Dylan Andrews,espinozashawn@aguilar-martin.org,001-399-669-9648x997,596 Dylan Port,West Andrewhaven,FM,41080,US,WHOLESALE,100000,PREPAID,INACTIVE,2026-03-03,2026-04-30T04:36:50.726872
CUST-000390,"Sparks, Vincent and Ashley",Ashley Combs,kellythomas@powell-castro.com,(690)587-2617x60723,9538 Diane Points,Port Loriport,GU,00903,US,ENTERPRISE,5000,COD,INACTIVE,2024-04-03,2026-04-30T04:36:50.726872
CUST-000391,Clay-Wilson,Michael Bishop,anthony26@hines.com,286-996-5613,23859 Hooper Terrace Apt. 434,Weaverbury,OR,41230,US,RETAIL,50000,NET30,ACTIVE,2025-08-27,2026-04-30T04:36:50.726872
CUST-000392,Garrett-Williams,Tyler Mendoza,aaroncontreras@hamilton.com,7162831139,68094 Kelly Rest,Port Joanton,NH,53950,US,RETAIL,25000,PREPAID,ACTIVE,2022-10-31,2026-04-30T04:36:50.726872
CUST-000393,"Boyd, Wiggins and Avery",Lori Williams,jeffrey44@huang.info,+1-746-220-7266x292,776 Tina Port,Port Kimberlytown,MO,69180,US,ECOMMERCE,50000,COD,ACTIVE,2025-11-11,2026-04-30T04:36:50.726872
CUST-000394,Jones-Lee,David Pineda,michael23@moon-morales.info,+1-417-203-2119,36385 Taylor Plains Suite 613,South Charles,TN,71959,US,RETAIL,50000,NET30,ACTIVE,2023-11-06,2026-04-30T04:36:50.726872
CUST-000395,Baker-Williams,Sharon Morris,michellecarter@dudley.biz,440-937-3416x781,822 Alexis Estates Apt. 798,North Courtney,KS,68583,US,WHOLESALE,100000,COD,INACTIVE,2024-11-23,2026-04-30T04:36:50.726872
CUST-000396,Armstrong LLC,Katherine Simon,bhall@baxter.com,982-285-6053,986 Becker Crest Suite 706,Youngfurt,NC,19708,US,ENTERPRISE,5000,COD,ACTIVE,2021-06-16,2026-04-30T04:36:50.726872
CUST-000397,Duran-Bennett,Matthew Jackson,crystalmurphy@miller.com,3584714692,259 Novak Throughway,New Brittanyview,IA,56856,US,WHOLESALE,50000,PREPAID,ACTIVE,2025-12-07,2026-04-30T04:36:50.726872
CUST-000398,Logan-Parrish,Beth Sellers,lauren93@wilkinson.com,942.249.5988x11457,52386 Myers Flat Apt. 097,Omarland,RI,08821,US,ECOMMERCE,5000,COD,ACTIVE,2025-04-01,2026-04-30T04:36:50.726872
CUST-000399,Bishop-Vasquez,Shannon Andrews,twagner@hood.com,693.270.8580x62350,6957 Anthony Crossing Apt. 482,Melissaview,KS,24428,US,ENTERPRISE,10000,NET15,ACTIVE,2025-10-11,2026-04-30T04:36:50.726872
CUST-000400,Murray-Long,Ronald Carr,daniellewalters@sutton.org,763-438-9156x241,725 Jackson Ports Apt. 693,West Alyssa,WY,90473,US,RETAIL,100000,NET30,SUSPENDED,2024-06-21,2026-04-30T04:36:50.726872
CUST-000401,Walker PLC,Michael Wood,lynntracy@huber-herring.net,309-357-4430x34918,720 Adrienne Squares Suite 934,North Maryborough,MO,40816,US,ECOMMERCE,10000,NET15,ACTIVE,2022-01-28,2026-04-30T04:36:50.726872
CUST-000402,Carter-Rodriguez,Christina Robinson,michaelmercado@alvarez-singleton.net,436-375-0094,05276 Heather Pine Suite 809,Port Timothy,KY,47816,US,WHOLESALE,10000,NET30,ACTIVE,2022-06-06,2026-04-30T04:36:50.726872
CUST-000403,Kirk PLC,Pamela Morales,savannahgrant@butler-sosa.org,767.887.4422x75854,9428 Kevin Ridges Apt. 165,East Sarahtown,FM,05665,US,ENTERPRISE,10000,NET60,SUSPENDED,2021-09-09,2026-04-30T04:36:50.726872
CUST-000404,Solis LLC,Laurie Johns,mullendavid@lloyd.com,405.357.0836,4889 Cruz River Suite 273,Colemouth,VA,38861,US,WHOLESALE,250000,NET30,ACTIVE,2024-11-03,2026-04-30T04:36:50.726872
CUST-000405,Burgess and Sons,Jose Rodgers,samantharoberts@fox.net,623-312-3920,0183 Baker Estate,Lake Angela,MI,03676,US,GOVERNMENT,50000,PREPAID,SUSPENDED,2025-11-08,2026-04-30T04:36:50.726872
CUST-000406,Wang Group,Anita Bryant,rachelcastillo@green-mcpherson.net,+1-947-826-2905x2918,160 Jennifer Crest,Thompsonmouth,TX,28690,US,GOVERNMENT,250000,PREPAID,INACTIVE,2023-01-05,2026-04-30T04:36:50.726872
CUST-000407,Cobb-Chandler,Mary Levy,nguyengerald@moses.biz,(416)559-1438,5398 Luke Inlet,Robertfort,VA,84990,US,ECOMMERCE,25000,NET15,ACTIVE,2025-04-06,2026-04-30T04:36:50.726872
CUST-000408,"Manning, Snyder and Martin",David Smith,jose49@carr-hardy.com,799.570.2927x120,713 Zimmerman Viaduct Suite 298,East Edward,AS,89003,US,GOVERNMENT,5000,COD,ACTIVE,2022-03-01,2026-04-30T04:36:50.726872
CUST-000409,Mcguire Group,Molly Brown,glenware@juarez-burns.info,288.297.5358x52386,44361 Rodriguez Cliff,Maryburgh,IL,95915,US,ENTERPRISE,25000,PREPAID,ACTIVE,2026-03-06,2026-04-30T04:36:50.726872
CUST-000410,Johnson and Sons,Carol Mcintosh,elizabeth14@woods.net,509.930.9671,126 Cynthia Street,North Jared,DE,90519,US,ENTERPRISE,100000,NET30,ACTIVE,2025-03-29,2026-04-30T04:36:50.726872
CUST-000411,Owens-Keller,Larry Reese,wilsonpatrick@anderson.com,590-572-5873,9366 Clark Bridge,South Debra,TN,40014,US,GOVERNMENT,50000,NET30,ACTIVE,2025-10-03,2026-04-30T04:36:50.726872
CUST-000412,Hernandez LLC,Brandon Johnson,igarrett@heath-ray.com,(729)746-2093,03995 Kimberly Prairie Suite 013,Wilsonview,ID,56057,US,ENTERPRISE,25000,NET30,INACTIVE,2024-05-18,2026-04-30T04:36:50.726872
CUST-000413,"Nguyen, Richardson and Parker",Christy Johnson,beasleykimberly@thomas.com,(215)992-7387x40299,6906 David Wall,Amandaville,MA,42370,US,RETAIL,100000,PREPAID,SUSPENDED,2023-07-19,2026-04-30T04:36:50.726872
CUST-000414,Carey Ltd,Adrienne Haynes,antonio01@jensen.info,001-775-764-9157,2347 Derrick Valleys Suite 760,North Angelaville,AS,67895,US,GOVERNMENT,50000,PREPAID,SUSPENDED,2022-05-15,2026-04-30T04:36:50.726872
CUST-000415,Clark Ltd,Kristen Garcia,fhill@martin-black.net,3817571290,1380 Chavez Gateway,South Jennifermouth,CO,06766,US,RETAIL,50000,PREPAID,INACTIVE,2023-10-09,2026-04-30T04:36:50.726872
CUST-000416,Booker-Finley,Curtis Morales Jr.,angelcunningham@bailey.com,566.594.7031x805,74666 Christian Prairie Apt. 832,Smithton,KY,53320,US,WHOLESALE,25000,PREPAID,ACTIVE,2024-11-07,2026-04-30T04:36:50.726872
CUST-000417,Garcia-Hanna,Allison Jones,williamsbrianna@mcdonald.com,001-738-581-9490,2049 Lindsey Hills,Noblefurt,WY,79944,US,ECOMMERCE,10000,NET30,ACTIVE,2025-10-29,2026-04-30T04:36:50.726872
CUST-000418,Fowler-Wong,Kevin Jennings,jreyes@carter.com,(537)540-7794,6238 Aguilar Crescent,Romanland,VT,35118,US,RETAIL,25000,NET30,SUSPENDED,2022-09-24,2026-04-30T04:36:50.726872
CUST-000419,Charles-Sosa,Daniel Williams,iweiss@garcia.com,(904)418-1359,70889 Reilly Pass,Port Loriland,ND,52798,US,WHOLESALE,5000,NET60,INACTIVE,2023-07-15,2026-04-30T04:36:50.726872
CUST-000420,Nichols-Martin,Travis Stephenson,ashleyalexander@brooks.com,4485067571,149 Davis Rue Apt. 287,Laceychester,OH,66651,US,GOVERNMENT,50000,PREPAID,SUSPENDED,2022-08-09,2026-04-30T04:36:50.726872
CUST-000421,Barber-Myers,Meagan Charles,adamsbrianna@reeves.com,001-461-956-0783,883 Sharp Knoll Apt. 796,West Danielle,FM,79766,US,ECOMMERCE,10000,NET15,ACTIVE,2024-11-28,2026-04-30T04:36:50.726872
CUST-000422,"Bowman, Conley and Bennett",Michelle Walls,cjohnson@edwards.net,516-622-5936x48820,839 Nicole Dam Suite 672,Guzmanland,NE,03391,US,ENTERPRISE,50000,COD,ACTIVE,2021-11-12,2026-04-30T04:36:50.726872
CUST-000423,Evans and Sons,Mrs. Stephanie Gamble MD,yolandamarks@russell.biz,3528304588,025 Christensen Park Apt. 419,South Louiston,VI,25830,US,ECOMMERCE,5000,NET15,ACTIVE,2023-10-14,2026-04-30T04:36:50.726872
CUST-000424,Johnson-Bradley,Arthur Campos,vmosley@barton.com,+1-389-680-8806x782,4681 Mary Road,South Courtney,KS,72055,US,ENTERPRISE,5000,PREPAID,INACTIVE,2024-11-30,2026-04-30T04:36:50.726872
CUST-000425,"Alvarado, Williamson and Herman",Lauren Horton,gcollins@bradley-barker.com,759-545-0119x29207,051 Thomas Manors Apt. 398,Clarkmouth,IA,54344,US,GOVERNMENT,25000,NET15,INACTIVE,2022-05-24,2026-04-30T04:36:50.726872
CUST-000426,Robertson LLC,Kyle Gray,williamsbrooke@armstrong.org,820-246-6489x667,4204 Henderson Lakes Suite 758,New Shannonport,WI,42304,US,ECOMMERCE,10000,NET15,ACTIVE,2023-03-15,2026-04-30T04:36:50.726872
CUST-000427,Harrington PLC,Carlos Vincent,jonathan66@dickerson.biz,440-316-5995x30062,42767 Collins Dale,Christinafurt,AK,14087,US,ECOMMERCE,250000,NET60,ACTIVE,2021-12-30,2026-04-30T04:36:50.726872
CUST-000428,Campbell Inc,Thomas Christian,amanda86@smith.com,579-386-7782,957 Sarah Groves,Taylorchester,WY,34988,US,ENTERPRISE,250000,COD,ACTIVE,2022-09-20,2026-04-30T04:36:50.726872
CUST-000429,"Burnett, Jones and Cross",Amy Rice,jillwilkerson@perez-reed.org,001-468-307-8525x4824,545 Williams Springs,Scottstad,LA,85987,US,ECOMMERCE,250000,NET30,ACTIVE,2025-04-19,2026-04-30T04:36:50.726872
CUST-000430,Singh-Kane,Angela Taylor,ericmarquez@mitchell-medina.info,+1-891-477-6334x27203,5080 Catherine Loaf,Port Bobby,MA,94185,US,ECOMMERCE,50000,NET15,ACTIVE,2022-12-23,2026-04-30T04:36:50.726872
CUST-000431,Hughes and Sons,Joshua Gallegos,claudia35@ibarra.com,001-718-416-7784x816,4544 Brown Place Apt. 851,Morrisonborough,NV,92851,US,ECOMMERCE,5000,COD,SUSPENDED,2026-01-09,2026-04-30T04:36:50.726872
CUST-000432,Smith Ltd,Susan Barber,john91@herrera.net,+1-648-769-9969x88290,271 Franco Springs Apt. 463,Port Christopherside,WA,50483,US,ENTERPRISE,5000,NET15,ACTIVE,2023-06-22,2026-04-30T04:36:50.726872
CUST-000433,Adams and Sons,Mariah Vargas,adrienneallen@hernandez.net,406.429.3288x0983,10232 Allen Square,Murrayfurt,DE,06439,US,WHOLESALE,10000,NET15,ACTIVE,2021-07-30,2026-04-30T04:36:50.726872
CUST-000434,"Skinner, Carlson and Parrish",Megan Espinoza,smithchristopher@lopez-reyes.com,803-484-5319x8074,4695 Austin Flat,South Maryfurt,PW,24405,US,WHOLESALE,10000,NET60,ACTIVE,2021-05-09,2026-04-30T04:36:50.726872
CUST-000435,Roth-Ramirez,Patrick Gray,riverarebecca@graham.biz,(741)310-6541x13407,949 Williams Ridges Apt. 583,Barnesborough,LA,73109,US,RETAIL,25000,NET30,SUSPENDED,2022-07-10,2026-04-30T04:36:50.726872
CUST-000436,Ferguson-Bradley,Caitlin Lawson,riceamber@peters.info,979.815.0596x25719,932 Sherry Curve,Ibarrastad,NH,83215,US,ECOMMERCE,250000,PREPAID,ACTIVE,2025-10-06,2026-04-30T04:36:50.726872
CUST-000437,"Hansen, Salas and James",Blake Bond,sarah17@rogers-edwards.com,377.441.2746x921,99626 Thompson Divide Suite 589,South Brianview,VA,96368,US,ENTERPRISE,100000,NET60,SUSPENDED,2024-06-10,2026-04-30T04:36:50.726872
CUST-000438,Hendricks-Garcia,Melanie Watson,floreskimberly@smith.com,(557)709-0016,0723 Joshua Way Suite 282,Paigeview,AL,08157,US,GOVERNMENT,10000,NET60,ACTIVE,2022-01-30,2026-04-30T04:36:50.726872
CUST-000439,Meyer-Dougherty,Catherine Barker,iallen@jones-david.net,001-450-971-0580x11950,152 Miller Cape,Jeremymouth,AR,75148,US,ECOMMERCE,10000,COD,ACTIVE,2022-06-26,2026-04-30T04:36:50.726872
CUST-000440,Williams Group,Jeffrey Edwards,smithtimothy@greer.org,585-843-2987x6989,94471 Huff Corners Apt. 734,East Rachelland,AZ,34293,US,GOVERNMENT,25000,NET60,ACTIVE,2024-02-25,2026-04-30T04:36:50.726872
CUST-000441,Hernandez PLC,Jennifer Cohen,mcdonaldkenneth@ward.com,526-680-6486x06739,838 Ponce Island Apt. 646,New Brandon,MA,07457,US,ECOMMERCE,25000,COD,ACTIVE,2025-02-11,2026-04-30T04:36:50.726872
CUST-000442,Mcintosh-Bush,Jerry Rogers,diazrandy@cunningham.com,+1-508-355-1074x091,78619 Douglas Valley,Janetmouth,TX,51496,US,ECOMMERCE,10000,NET15,ACTIVE,2021-10-13,2026-04-30T04:36:50.726872
CUST-000443,"Park, Jackson and Johnson",Jacqueline Hall,holly12@orozco.com,(275)395-0026,53259 Alexander River Suite 074,Port Travismouth,VT,25570,US,WHOLESALE,25000,PREPAID,ACTIVE,2022-06-04,2026-04-30T04:36:50.726872
CUST-000444,Larson-Williams,Patrick Craig,mcintyreelizabeth@williams.com,+1-893-240-3910x45203,18491 Veronica Junction Apt. 855,West Gina,MA,19704,US,GOVERNMENT,25000,COD,SUSPENDED,2021-09-17,2026-04-30T04:36:50.726872
CUST-000445,Hughes-Johnson,John Shepard,schneiderraymond@hahn-stout.net,9186677403,339 Parker Square,Michelletown,AL,51963,US,ECOMMERCE,50000,NET60,ACTIVE,2025-07-01,2026-04-30T04:36:50.726872
CUST-000446,Bennett-Charles,Garrett Robinson,maria17@galloway.com,(262)441-7842,34511 Jo Bypass,Lake Pattychester,MP,89206,US,ECOMMERCE,10000,NET15,ACTIVE,2021-09-20,2026-04-30T04:36:50.726872
CUST-000447,Sanchez-Walsh,Kristi Gutierrez,john21@cruz.com,(990)745-7598,29964 Randall Fort,South Emily,FM,23986,US,GOVERNMENT,25000,PREPAID,ACTIVE,2021-05-25,2026-04-30T04:36:50.726872
CUST-000448,"Thomas, Wood and Meyer",Joel Ford,nealdavid@wilson-owen.com,480.323.6219,189 Sharp Spur Suite 916,Port Danielchester,IL,70694,US,ECOMMERCE,5000,NET15,ACTIVE,2024-06-25,2026-04-30T04:36:50.726872
CUST-000449,Pierce-Miller,Emily Brady,sjackson@james.com,001-405-937-8931x869,454 Diane Passage,East Jennifer,NJ,21801,US,WHOLESALE,25000,COD,SUSPENDED,2021-05-02,2026-04-30T04:36:50.726872
CUST-000450,Thompson and Sons,Kimberly Garrett,derekdougherty@king.com,443.228.1165x9930,30423 David Mill,Howardberg,UT,14032,US,WHOLESALE,50000,NET30,ACTIVE,2023-05-26,2026-04-30T04:36:50.726872
CUST-000451,Robbins-Williams,Bianca Davis,olivia64@gonzalez-fleming.com,(593)477-7569x198,029 Robert Via,South Kennethton,VI,21357,US,GOVERNMENT,25000,NET30,ACTIVE,2026-04-11,2026-04-30T04:36:50.726872
CUST-000452,"Sosa, Robinson and Raymond",David Sanford,carl66@hernandez.com,767-808-0568,0636 Christopher Passage Suite 550,Biancaview,ME,86487,US,RETAIL,50000,PREPAID,ACTIVE,2021-08-19,2026-04-30T04:36:50.726872
CUST-000453,Sanford-Myers,Eric Carrillo,ashleycooper@holland-bennett.info,422.662.6114,2585 Nunez Courts,New Jessicaville,WA,82129,US,WHOLESALE,50000,NET30,ACTIVE,2024-10-16,2026-04-30T04:36:50.726872
CUST-000454,Fowler Ltd,Robert Miller,mbaker@morgan.com,525.305.8333x430,587 Johnson Stravenue,Mitchellmouth,WI,95890,US,WHOLESALE,5000,NET15,ACTIVE,2024-08-23,2026-04-30T04:36:50.726872
